TEXT,DEPART,DESTINATION,ERROR
Quel est le meilleur itinéraire pour aller de Gare de Le Mans à Gare de St-Just-SNCF,Gare de Le Mans,Gare de St-Just-SNCF,false
Je pars de Gare de Hendaye et je vais à Rambervillers (11 Nov),Gare de Hendaye,Rambervillers (11 Nov),false
J'irai bien à la Gare de Narbonne depuis la Gare de St-Aignan-Noyers,Gare de St-Aignan-Noyers,Gare de Narbonne,false
Je dois me rendre à Gare de Krimmeri-Meinau depuis Gare de Entzheim-Aéroport. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Entzheim-Aéroport,Gare de Krimmeri-Meinau,false
Je vais à Gare de Sospel depuis Gare de St-Raphaël-Valescure. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de St-Raphaël-Valescure,Gare de Sospel,false
Je me demande comment je pourrais aller à Gare de Travers en partant de chez moi de Gare de Ussel,Gare de Ussel,Gare de Travers,false
Je vais à Quillan depuis Gare de Rennes. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Rennes,Quillan,false
Putain ce téléphone fais que bugger la je veux juste aller de Gare de Lutzelbourg à Gare de Avallon c'est pas possible ça,Gare de Lutzelbourg,Gare de Avallon,false
Emmène moi de Gare de Besançon-Franche-Comté à BarentonÂ Cel,Gare de Besançon-Franche-Comté,BarentonÂ Cel,false
Emmène moi de Gare de Flers à Gare de Thonon-les-Bains,Gare de Flers,Gare de Thonon-les-Bains,false
j'aimerais partir de Gare de Thouars et passer par biarritz pour me rendre à Ste-Marie-/-Ms-Pl-.CdG.,Gare de Thouars,Ste-Marie-/-Ms-Pl-.CdG,false
Je pars en voyage à Gare de Châteaudun depuis Normandie - Gare de Serquigny. Quelle est la durée du voyage?,Normandie - Gare de Serquigny,Gare de Châteaudun,false
Je dois me rendre à Gare de Poligny depuis Gare de Bourg-en-Bresse. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Bourg-en-Bresse,Gare de Poligny,false
Je vais à Gare de Besançon-Viotte pour la première fois. Quel est le meilleur moyen de transport depuis Le-Breuil-sur-Couze-Lyc?,Le-Breuil-sur-Couze-Lyc,Gare de Besançon-Viotte,false
Trajet Sewen-(Eglise) Gare de Cluses (Hte-Savoie),Sewen-(Eglise),Gare de Cluses (Hte-Savoie),false
Je souhaite aller à Gare de Le Puy-en-Velay en partant de Urcay-Hotel-du-Gare de Le Puy-en-Velay-d'O,Gare de Avallon,Gare de Le Puy-en-Velay,false
Je dois aller à Pontgibaud-Ville depuis Longuyon (Collège). Quelle est la durée du voyage?,Longuyon (Collège),Pontgibaud-Ville,false
Je vais à Gare de Mulhouse-Gare-Centrale pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Lesparre?,Gare de Lesparre,Gare de Mulhouse-Gare-Centrale,false
"Train entre Gare de Cluses (Hte-Savoie) et Ettendorf-Pl,-de-L'ecol",Gare de Cluses (Hte-Savoie),"Ettendorf-Pl,-de-L'ecol",false
Je dois aller à Châteauroux-Charmilles depuis Gare de Oyonnax. Quel est le meilleur moyen de transport?,Gare de Oyonnax,Châteauroux-Charmilles,false
Je vais à Gare de Sospel pour la première fois. Quel est le meilleur moyen de transport depuis Routot-Place-de-mairie?,Routot-Place-de-mairie,Gare de Sospel,false
Gare de Nevers à Gare de Trouville-Deauville,Gare de Nevers,Gare de Trouville-Deauville,false
Je pars en voyage à Gare de Savenay depuis Gare de Abbeville. Quel est le meilleur moyen de transport?,Gare de Abbeville,Gare de Savenay,false
Avec toutes ces grève je pense que mon train de Gare de Montpellier-Saint-Roch à Normandie - Gare de Mantes-la-Jolie va être annulé,Gare de Montpellier-Saint-Roch,Normandie - Gare de Mantes-la-Jolie,false
Je pars en voyage à Gare de Cluses (Hte-Savoie) depuis Gare de Argenton-sur-Creuse. Quel est le meilleur moyen de transport?,Gare de Argenton-sur-Creuse,Gare de Cluses (Hte-Savoie),false
Quel train va à Gare de Dijon-Porte-Neuve depuis Gare de St-André-le-Gaz?,Gare de St-André-le-Gaz,Gare de Dijon-Porte-Neuve,false
Emmène moi de Gare de Messac-Guipry à Gare de Lure,Gare de Messac-Guipry,Gare de Lure,false
Je souhaite aller à St-Eloy en partant de Gare de Dieppe,Gare de Dieppe,St-Eloy,false
Je viens de Gare de St-Dizier et je me rends à Gare de Le Valdahon pour la première fois. Tu peux me conseiller un moyen de transport?,Gare de St-Dizier,Gare de Le Valdahon,false
Y'a t-il un train en direction de Gare de Hirson et partant de Gare de Saint-Cyprien-Arènes,Gare de Saint-Cyprien-Arènes,Gare de Hirson,false
Quel train dois-je prendre pour un Gare de Cambo-les-Bains-Gare de Crépy-en-Valois,Gare de Cambo-les-Bains,Gare de Crépy-en-Valois,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Paimpol à Gare de Romorantin-Blanc-Argent. Quelles sont mes options?,Gare de Paimpol,Gare de Romorantin-Blanc-Argent,false
Je vais à Gare de Génolhac depuis Gare de St-Amand-Montrond-Orval. Quelle est la durée du voyage en train?,Gare de St-Amand-Montrond-Orval,Gare de Génolhac,false
Pourrissez en enfer la SNCF j'ai encore raté mon train de Gare de Baroncourt à Gare de St Quentin,Gare de Baroncourt,Gare de St Quentin,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Pau à Gare de Sérézin. Quelles sont mes options?,Gare de Pau,Gare de Sérézin,false
Je vais rejoindre ma famille à Gare de Objat et je suis actuellement à Lyon-St-Paul-Quai-Bondy.,Lyon-St-Paul-Quai-Bondy,Gare de Objat,false
Je vais à Gare de Mussidan en train depuis Gare de Epernay. Est-ce que tu sais combien de temps dure le trajet?,Gare de Epernay,Gare de Mussidan,false
Je vais à Gare de Rothau pour la première fois. Quelle est la durée du voyage depuis Gare de Franois?,Gare de Franois,Gare de Rothau,false
Je dois aller à Gare de Meymac depuis Gare de Les Sables-d'Olonne. Quelle est la durée du voyage?,Gare de Les Sables-d'Olonne,Gare de Meymac,false
arrivée Communay-Stade et départ Gare de Vallon-en-Sully,Gare de Vallon-en-Sully,Communay-Stade,false
Je pars pour Gare de Tournai demain. J'habite à Gare de Bourgoin-Jallieu,Gare de Bourgoin-Jallieu,Gare de Tournai,false
Depart Gare de Fécamp arrivée Gare de Verneuil-sur-Serre,Gare de Fécamp,Gare de Verneuil-sur-Serre,false
Je vais à Mutzig-Passage-A-Niveau pour la première fois. Quel est le meilleur moyen de transport depuis Neufchateau-Lp?,Neufchateau-Lp,Mutzig-Passage-A-Niveau,false
Je me demande comment je pourrais aller à Gare de Chantonnay en partant de chez moi de Sarralbe,Sarralbe,Gare de Chantonnay,false
Je pars pour St Christophe / Nais C. demain. J'habite à Gare de Lunéville,Gare de Lunéville,St Christophe / Nais C.,false
Je vais à Niedermodern/Uberach pour la première fois. Quelle est la durée du voyage depuis Gare de Vendôme?,Gare de Vendôme,Niedermodern/Uberach,false
Je vais à Gare de Tonnerre pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Reignac?,Gare de Reignac,Gare de Tonnerre,false
Je pars en voyage à Gare de Rochefort depuis Gare de Bedous. Quel est le meilleur moyen de transport?,Gare de Bedous,Gare de Rochefort,false
Je pars de Gare de Frasne. Quel est le chemin le plus opti pour aller à Roanne-Gare-Routière?,Gare de Frasne,Roanne-Gare-Routière,false
Y'a t-il un train en direction de Gare de Joinville et partant de Gare de Paris-Est,Gare de Paris-Est,Gare de Joinville,false
Gare de Dives-Cabourg à Gare de Port-Bou,Gare de Dives-Cabourg,Gare de Port-Bou,false
Je suis en train de planifier mon voyage de Dompierre-Halte-Rout. à Gare de Lamballe. Quelle est la meilleure option de transport?,Dompierre-Halte-Rout.,Gare de Lamballe,false
Je pars en voyage à Gare de St-Yrieix-la-Perche depuis Gare de Revigny. Quelle est la durée du voyage?,Gare de Revigny,Gare de St-Yrieix-la-Perche,false
Je dois aller à Reipertswiller-SP. depuis Gare de Bettembourg. Quelle est la durée du voyage?,Gare de Bettembourg,Reipertswiller-SP.,false
Je pars en voyage à Gare de St Pol sur Ternoise depuis Châteauroux-Lycée-Agric. Quel est le meilleur moyen de transport?,Châteauroux-Lycée-Agric,Gare de St Pol sur Ternoise,false
Je vais à Aix-Gare-Routière pour la première fois. Quelle est la durée du voyage depuis Gare de Chatellerault?,Gare de Chatellerault,Aix-Gare-Routière,false
Je dois aller à Gare de Rouen-Rive-Droite depuis Saverne-(Lycée-Verne). Quel est le meilleur moyen de transport?,Saverne-(Lycée-Verne),Gare de Rouen-Rive-Droite,false
Comment dois-je m'y prendre pour aller de Gare de Courtalain-St-Pellerin à Gérardmer La Mauselaine,Gare de Courtalain-St-Pellerin,Gérardmer La Mauselaine,false
Je pars en voyage à Dossenheim-(Mairie) depuis Gare de Caen. Quel est le meilleur moyen de transport?,Gare de Caen,Dossenheim-(Mairie),false
Je vais à Gare de Chalon-sur-Saône pour la première fois. Quelle est la durée du voyage depuis St-Eloy-les-Mines-Lycée?,St-Eloy-les-Mines-Lycée,Gare de Chalon-sur-Saône,false
Je suis en train de planifier mon voyage de Gare de Granville à Chaumont-sur-Tharonne. Quelle est la meilleure option de transport?,Gare de Granville,Chaumont-sur-Tharonne,false
Je vais à Gare de Clamecy pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Montluçon-Ville?,Gare de Montluçon-Ville,Gare de Clamecy,false
Je suis en train de planifier mon voyage de Annonay-Gare-Route à Gare de Capdenac. Quel est le meilleur itinéraire?,Annonay-Gare-Route,Gare de Capdenac,false
Je vais à Gare de Tourcoing pour la première fois. Quelle est la durée du voyage depuis Gare de Cambo-les-Bains?,Gare de Cambo-les-Bains,Gare de Tourcoing,false
Je suis en train de planifier mon voyage de Gare de Oyonnax à Bussang (Gare SNCF). Quel est le meilleur itinéraire?,Gare de Oyonnax,Bussang (Gare SNCF),false
Je suis en train de planifier mon voyage à St-George-d'Aurac-Bourg depuis Bruyères (Vosges). Quelle est la durée du voyage?,Bruyères (Vosges),St-George-d'Aurac-Bourg,false
arrivée St Christophe / Nais C. et départ Gare de Bening,Gare de Bening,St Christophe / Nais C.,false
C'est une catastrophe mon train est annulé. Je devais faire Gare de Dourdan à Gare de Le Grau-du-Roi demain soir mais je ne sais pas comment faire.,Gare de Dourdan,Gare de Le Grau-du-Roi,false
Je dois aller à Bourg-Achard Champ de F depuis Lyon-St-Paul-Quai-Bondy. Quelle est la durée du voyage?,Lyon-St-Paul-Quai-Bondy,Bourg-Achard Champ de F,false
Je veux partir de Perl Gare DB à Gare de Paris-Austerlitz,Perl Gare DB,Gare de Paris-Austerlitz,false
Je ne sais pas quoi faire. Il me faut un moyen de transport allant à Longuyon (Collège) depuis Gare de Hazebrouck. Quels sont mes options?,Gare de Hazebrouck,Longuyon (Collège),false
Je pars en voyage à Gare de Le Lioran depuis Gare de Orange. Quelle est la durée du voyage?,Gare de Orange,Gare de Le Lioran,false
Je suis en train de planifier mon voyage de Gare de Grenoble U.-Gières à Gare de St-Amand-Montrond-Orval. Quel est le meilleur itinéraire?,Gare de Grenoble U.-Gières,Gare de St-Amand-Montrond-Orval,false
Je suis en train de planifier mon voyage de Gare de Argentan à Grandris-Centre. Quel est le meilleur itinéraire?,Gare de Argentan,Grandris-Centre,false
Je dois aller à Cernay-(Lycée) depuis Gare de Ventimiglia-Stazione. Quel est le meilleur moyen de transport?,Gare de Ventimiglia-Stazione,Cernay-(Lycée),false
Je vais à Normandie - Gare de Paris-St-Lazare depuis Gare de Touet-de-l'Escarène. Quel est le meilleur moyen de transport pour s'y rendre?,Gare de Touet-de-l'Escarène,Normandie - Gare de Paris-St-Lazare,false
arrivée Annonay-Gare-Route et départ Pont-Audemer-Gare-SNCF,Pont-Audemer-Gare-SNCF,Annonay-Gare-Route,false
Je suis en train de planifier mon voyage de Gare de Krimmeri-Meinau à Gare de Château-du-Loir. Quel est le meilleur itinéraire?,Gare de Krimmeri-Meinau,Gare de Château-du-Loir,false
Je dois aller à Gare de Saillat-Chassenon depuis Laveline-d-Bruy. Mairie. Quel est le meilleur moyen de transport?,Laveline-d-Bruy. Mairie,Gare de Saillat-Chassenon,false
Je suis enfin en vacance.J'espere que mon train pour aller a Gare de Boulogne Ville n'aura pas de soucis sachant que je part de la misérable Gare de La Forest,Gare de La Forest,Gare de Boulogne Ville,false
Je pars en voyage à Gare de Flers depuis Gare de Saint-Claude. Quel est le meilleur moyen de transport?,Gare de Saint-Claude,Gare de Flers,false
Je pars pour Gare de La Verrière demain. J'habite à Gare de St-Pierre-des-Corps,Gare de St-Pierre-des-Corps,Gare de La Verrière,false
Je ne sais pas ce que je cherche.,Gare de Angers-St-Laud,Gare de Bar-sur-Aube,false
Je pars en voyage à Gare de Avallon depuis Montargis-OT. Quelle est la durée du voyage?,Montargis-OT,Gare de Avallon,false
C'est une catastrophe mon train est annulé. Je devais faire Gare de Mauzé à Vézelise Beauregard demain soir mais je ne sais pas comment faire.,Gare de Mauzé,Vézelise Beauregard,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de St-Malo à Gare de Grenoble. Quelles sont mes options?,Gare de St-Malo,Gare de Grenoble,false
Quel est le meilleur itinéraire pour aller de Gare de Abbeville à Gare de Evian-les-Bains,Gare de Abbeville,Gare de Evian-les-Bains,false
Je suis en train de planifier mon voyage de Gare de Montereau à Gare de Gien. Quelle est la meilleure option de transport?,Gare de Montereau,Gare de Gien,false
Je pars de Gare de Chagny pour aller à Mauriac. Est-ce que tu connais un bon itinéraire?,Gare de Chagny,Mauriac,false
Y'a t-il un train partant de Gare de St-Junien en direction de Gare de Morhange,Gare de St-Junien,Gare de Morhange,false
Je pars pour Herbitzheim R. Hambach demain. J'habite à Gare de Nancy-Ville,Gare de Nancy-Ville,Herbitzheim R. Hambach,false
Je vais à La Bresse Le Lispach pour la première fois. Quel est le meilleur moyen de transport depuis Gare de St Quentin?,Gare de St Quentin,La Bresse Le Lispach,false
Je vais à Gare de Bayonne pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Eguzon?,Gare de Eguzon,Gare de Bayonne,false
Laissac-Foirail à St-Sulpice-sur-Lèze,Laissac-Foirail,St-Sulpice-sur-Lèze,false
Putain ce téléphone fais que bugger la je veux juste aller de Gare de Dole-Ville à Gare de Bellegarde-s-V. Gare c'est pas possible ça,Gare de Dole-Ville,Gare de Bellegarde-s-V. Gare,false
Je suis à la recherche d'un moyen de transport pour aller de Gare de Fougères à Gare de Dijon-Porte-Neuve. Quelles sont mes options?,Gare de Fougères,Gare de Dijon-Porte-Neuve,false
Je pars en voyage à Gare de Les Arcs-Draguignan depuis Gare de Epernay. Quel est le meilleur moyen de transport?,Gare de Epernay,Gare de Les Arcs-Draguignan,false
Quel est le meilleur itinéraire pour aller de Gare de St-Etienne-Châteaucreux à Gare de Jeumont,Gare de St-Etienne-Châteaucreux,Gare de Jeumont,false
Je vais enfin pouvoir prendre le train pour Gare de Riom-Châtel-Guyon en partant de Gare de Calais Ville,Gare de Calais Ville,Gare de Riom-Châtel-Guyon,false
Je vais à Sarrebourg (Place Math) depuis Gare de Connerré-Beillé. Quelle est la durée du voyage en train?,Gare de Connerré-Beillé,Sarrebourg (Place Math),false
Je vais à Gare de Sathonay-Rillieux en train depuis Bussang (Gare SNCF). Est-ce que tu sais combien de temps dure le trajet?,Bussang (Gare SNCF),Gare de Sathonay-Rillieux,false
Je suis en train de planifier mon voyage de Roanne-Gare-Routière à Gare de Pau. Quel est le meilleur itinéraire?,Roanne-Gare-Routière,Gare de Pau,false
Je pars de Gare de Cavaillon pour aller à Gare de Nogent-sur-Seine. J'ai entendu dire qu'il y avait des bus qui font le trajet. Est-ce vrai?,Gare de Cavaillon,Gare de Nogent-sur-Seine,false
Je suis en train de planifier mon voyage de Gare de Biganos-Facture à Gare de Maubeuge. Quel est le meilleur itinéraire?,Gare de Biganos-Facture,Gare de Maubeuge,false
Je suis en train de planifier mon voyage à Gare de Château-du-Loir depuis Gare de Mulhouse. Quelle est la durée du voyage?,Gare de Mulhouse,Gare de Château-du-Loir,false
Y'a t-il un train en direction de Poitiers-Gare-Routière et partant de Gare de Colmar,Gare de Colmar,Poitiers-Gare-Routière,false
Je souhaite partir de Gare de Thionville pour aller a Vézelise Beauregard,Gare de Thionville,Vézelise Beauregard,false
Je vais à Gare de Bléré-la-Croix pour la première fois. Quel est le meilleur moyen de transport depuis Gare de Marle-sur-Serre?,Gare de Marle-sur-Serre,Gare de Bléré-la-Croix,false
Je pars en voyage à Gare de Lille Flandres depuis Gare de Nancy-Ville. Quel est le meilleur moyen de transport?,Gare de Nancy-Ville,Gare de Lille Flandres,false
Je vais à Chambourg-Chopin pour la première fois. Quelle est la durée du voyage depuis Gare de Marseille-Blancarde?,Gare de Marseille-Blancarde,Chambourg-Chopin,false
Je vais à Gare de Tende depuis Gare de Autun. Quelle est la durée du voyage en train?,Gare de Autun,Gare de Tende,false
Je suis en train de planifier mon voyage de Gare de Montmélian à Gare de St-Jean-Pied-de-Port. Quel est le meilleur itinéraire?,Gare de Montmélian,Gare de St-Jean-Pied-de-Port,false
Je pars en voyage à Gare de Pessac depuis Gare de Pau. Quel est le meilleur moyen de transport?,Gare de Pau,Gare de Pessac,false
Train entre Bouxwiller-Schattenmann et Gare de St-Marcellin,Bouxwiller-Schattenmann,Gare de St-Marcellin,false
Je suis enfin en vacance.J'espere que mon train pour aller a Gare de St-Florentin-Vergigny n'aura pas de soucis sachant que je part de la misérable Gare de Limoux,Gare de Limoux,Gare de St-Florentin-Vergigny,false
Y'a t-il un train qui va de Sarrebourg (Place Math) à Bitche-Camp?,Sarrebourg (Place Math),Bitche-Camp,false
Arrivée à Gare de Thionville en partant de Gare de St-Raphaël-Valescure,Gare de Thionville,Gare de St-Raphaël-Valescure,false
